company;date;date_month;date_year;code2;setor;subsetor;name;ativo_total;ativo_circulante;passivo_total;passivo_circulante;code;freq;shares;net_revenue;net_profit;growth_profit;net_equity;net_revenue_12;net_profit_12m;ativo;cl;ebit;roe;net_margin;eps;bvps;d_e;divida_bruta;disponibilidades;divida_liquida;Estoque;carteira de credito;depositos;receita de servi
B3SA3;30/06/2020;6;2020;B3SA;financial;Miscellaneous financial services;B3;44192559.1;15139864.58;44192559.1;10865005.57;B3SA3;37;1977000;1908332.032;892388;-0.1298;25545625.51;7590719;3371139;44192559.1;1.3935;1174960;0.132;0.1176;1.7052;12.9214;0.2642;6748410.112;14038304.7;-7289894.592;0;;;
B3SA3;30/09/2020;9;2020;B3SA;financial;Miscellaneous financial services;B3;45378408.45;16127392.77;45378408.45;8568387.072;B3SA3;38;1977000;2535464.96;1136984;0.2741;24976772.98;8419592;3788293;45378408.45;1.8822;1640325.12;0.1517;0.135;1.9162;12.6337;0.2755;6882321.128;14636362.62;-7754041.496;0;;;
B3SA3;31/12/2020;12;2020;B3SA;financial;Miscellaneous financial services;B3;46332784.64;17101290.5;46332784.64;9678085.12;B3SA3;39;1977000;2978396.672;1097380;-0.0348;24509951.9;9327395;4152304;46332784.64;1.767;1557753.024;0.1694;0.1177;2.1003;12.3975;0.288;7059765.8;15507306.5;-8447540.696;0;;;
B3SA3;31/03/2021;3;2021;B3SA;financial;Miscellaneous financial services;B3;46194196.48;16882732.03;46194196.48;9503959.04;B3SA3;40;1977000;2396704;1256038;0.1446;24345807.5;9818898;4382790;46194196.48;1.7764;1735486.976;0.18;0.1279;2.2169;12.3145;0.2912;7089302.888;15625516.42;-8536213.528;0;;;
B3SA3;30/06/2021;6;2021;B3SA;financial;Miscellaneous financial services;B3;49530806.27;19873683.46;49530806.27;12507996.16;B3SA3;41;1977000;2417693.952;1193336;-0.0499;22692662.33;10328260;4683738;49530806.27;1.5889;1668408.96;0.2064;0.1155;2.3691;11.4783;0.4432;10057777.02;18339241.22;-8281464.192;0;;;
B3SA3;30/09/2021;9;2021;B3SA;financial;Miscellaneous financial services;B3;54807453.7;25600839.68;54807453.7;15654355.97;B3SA3;42;1977000;2513221.888;1176129;-0.0144;22580298.04;10306017;4722883;54807453.7;1.6354;1547931.136;0.2092;0.1141;2.3889;11.4215;0.6178;13951200.77;23973937.66;-10022736.9;0;;;
COGN3;31/03/2015;3;2015;COGN;Cyclic consumption;Miscellaneous;COGNA;15789178.88;1686360.064;15789178.88;930275.008;COGN3;16;1876610;1287874.944;371743;0.5236;11811155.97;4388305;1097586;15789178.88;1.8128;385846.976;0.0929;0.0847;0.5849;6.2939;0.0753;889125.008;327212.992;561912.016;27105;;;
COGN3;30/06/2015;6;2015;COGN;Cyclic consumption;Miscellaneous;COGNA;16484919.3;2078163.968;16484919.3;1090001.024;COGN3;17;1876610;1411185.024;416148;0.1195;12152519.68;5074532;1244874;16484919.3;1.9066;425640.976;0.1024;0.082;0.6634;6.4758;0.0732;889914.992;384604;505310.992;28748;;;
COGN3;30/09/2015;9;2015;COGN;Cyclic consumption;Miscellaneous;COGNA;16506773.5;2122755.968;16506773.5;1121771.008;COGN3;18;1876610;1234796.032;312797;-0.2484;12293473.28;5163918;1344673;16506773.5;1.8923;338276.032;0.1094;0.0606;0.7165;6.5509;0.0689;846880.992;476856.992;370024;23028;;;
COGN3;31/12/2015;12;2015;COGN;Cyclic consumption;Miscellaneous;COGNA;16638854.14;1641614.976;16638854.14;1173524.992;COGN3;19;1876610;1331201.792;295446;-0.0555;12459687.94;5265058;1396134;16638854.14;1.3989;345852.08;0.1121;0.0561;0.744;6.6395;0.0609;758403.968;398232;360171.968;31536;;;
COGN3;31/03/2016;3;2016;COGN;Cyclic consumption;Miscellaneous;COGNA;16961491.97;2214932.992;16961491.97;1040816;COGN3;20;1876610;1268139.008;599355;1.0286;13077012.48;5245322;1623746;16961491.97;2.1281;427676.032;0.1242;0.1143;0.8653;6.9684;0.0544;711650.016;569292.032;142357.984;43639;;;
COGN3;30/06/2016;6;2016;COGN;Cyclic consumption;Miscellaneous;COGNA;17280462.85;2372594.944;17280462.85;1121132.032;COGN3;21;1876610;1391149.056;519374;-0.1334;13423460.35;5225286;1726972;17280462.85;2.1162;454172.992;0.1287;0.0994;0.9203;7.153;0.0526;705867.008;928678.976;-222811.968;43652;;;
COGN3;30/09/2016;9;2016;COGN;Cyclic consumption;Miscellaneous;COGNA;16905213.95;2115282.048;16905213.95;1123030.016;COGN3;22;1876610;706576;-124905;-1.2405;13157158.91;4697066;1289270;16905213.95;1.8835;-170752;0.098;-0.0266;0.687;7.0111;0.0503;662272.992;1175047.936;-512774.944;39124;;;
COGN3;31/12/2016;12;2016;COGN;Cyclic consumption;Miscellaneous;COGNA;17601064.96;2645028.096;17601064.96;1245420.032;COGN3;23;1876610;1878854.016;870811;7.9718;13849364.48;5244718;1864635;17601064.96;2.1238;855140.992;0.1346;0.166;0.9936;7.38;0.0393;544002;1343981.952;-799979.952;32120;;;
COGN3;31/03/2017;3;2017;COGN;Cyclic consumption;Miscellaneous;COGNA;17938083.84;2977959.936;17938083.84;1208440.064;COGN3;24;1876610;1365122.048;493673;-0.4331;14357414.91;5341701;1758953;17938083.84;2.4643;449311.008;0.1225;0.0924;0.9373;7.6507;0.0346;496783.008;1350292.992;-853509.984;31105;;;
COGN3;30/06/2017;6;2017;COGN;Cyclic consumption;Miscellaneous;COGNA;18143703.04;2989465.088;18143703.04;1217052.032;COGN3;25;1876610;1519392;547152;0.1083;14697001.98;5469944;1786731;18143703.04;2.4563;509751.984;0.1216;0.1;0.9521;7.8317;0.0314;461463.008;1403843.968;-942380.96;32233;;;
COGN3;30/09/2017;9;2017;COGN;Cyclic consumption;Miscellaneous;COGNA;18471239.68;3579255.04;18471239.68;1253858.944;COGN3;26;1876610;1323545.984;450834;-0.176;15042017.28;6086914;2362470;18471239.68;2.8546;374655.968;0.1571;0.0741;1.2589;8.0155;0.0275;414010.992;1638334.016;-1224323.024;30269;;;
COGN3;31/12/2017;12;2017;COGN;Cyclic consumption;Miscellaneous;COGNA;18667761.66;3536141.056;18667761.66;1345533.952;COGN3;27;1876610;1349688.192;390657;-0.1335;15207726.08;5557748;1882316;18667761.66;2.6281;337064.976;0.1238;0.0703;1.003;8.1038;0.02;303881.008;1726540.032;-1422659.024;11540;;;
COGN3;31/03/2018;3;2018;COGN;Cyclic consumption;Miscellaneous;COGNA;18988484.61;3698643.968;18988484.61;1182800;COGN3;28;1876610;1363325.056;475415;0.217;15678414.85;5555951;1864058;18988484.61;3.127;426347.008;0.1189;0.0856;0.9933;8.3546;0.0162;253372.992;1535931.008;-1282558.016;12103;;;
COGN3;30/06/2018;6;2018;COGN;Cyclic consumption;Miscellaneous;COGNA;19144726.53;3411109.12;19144726.53;1191676.032;COGN3;29;1876610;1526273.024;467347;-0.017;15722452.99;5562832;1784253;19144726.53;2.8624;424789.008;0.1135;0.084;0.9508;8.3781;0.0146;229509.992;1127746.016;-898236.024;612823.032;;;
COGN3;30/09/2018;9;2018;COGN;Cyclic consumption;Miscellaneous;COGNA;24985184.26;8714119.168;24985184.26;1194926.976;COGN3;30;1876610;1250098.048;347817;-0.2558;15893899.26;5489384;1681236;24985184.26;7.2926;270960.016;0.1058;0.0634;0.8959;8.4695;0.3589;5703558.88;6792651.008;-1089092.128;650601.992;;;
COGN3;31/12/2018;12;2018;COGN;Cyclic consumption;Miscellaneous;COGNA;30645039.1;5563269.12;30645039.1;2565498.112;COGN3;31;1876610;1921011.712;113168;-0.6746;15902644.08;6060708;1403747;30645039.1;2.1685;115238.048;0.0883;0.0187;0.748;8.4741;0.4832;7683622.208;2583795.968;5099826.24;1064940;;;
COGN3;31/03/2019;3;2019;COGN;Cyclic consumption;Miscellaneous;COGNA;33646508.03;5440227.84;33646508.03;2539802.112;COGN3;32;1876610;1839106.944;238241;1.1052;15951954.49;6536490;1166573;33646508.03;2.142;390589.984;0.0731;0.0364;0.6216;8.5004;0.4724;7535471.936;2012083.008;5523388.928;1106502.016;;;
COGN3;30/06/2019;6;2019;COGN;Cyclic consumption;Miscellaneous;COGNA;33837031.42;4521946.112;33837031.42;2493606.912;COGN3;33;1876610;1742354.944;144933;-0.3917;16050647.04;6752572;844159;33837031.42;1.8134;270564.96;0.0526;0.0215;0.4498;8.553;0.5248;8423154.816;999548.016;7423606.8;1145995.04;;;
COGN3;30/09/2019;9;2019;COGN;Cyclic consumption;Miscellaneous;COGNA;32712820.74;3916251.904;32712820.74;2224664.064;COGN3;34;1876610;1515756.032;20386;-0.8593;16062466.06;7018230;516728;32712820.74;1.7604;94353.024;0.0322;0.0029;0.2754;8.5593;0.7031;11294216.38;420150.992;10874065.39;1164743.008;;;
COGN3;31/12/2019;12;2019;COGN;Cyclic consumption;Miscellaneous;COGNA;34118447.1;4478450.176;34118447.1;2750625.024;COGN3;35;1876610;1929975.936;-168316;-9.2564;15832406.12;7027194;235244;34118447.1;1.6282;222313.216;0.0149;-0.024;0.1254;8.4367;0.7646;12106039.17;825635.008;11280404.16;1161806.976;;;
COGN3;31/03/2020;3;2020;COGN;Cyclic consumption;Miscellaneous;COGNA;36283318.27;6448989.184;36283318.27;3280075.008;COGN3;36;1876610;1627468.032;-39120;0.7676;18294658.94;6815555;-42117;36283318.27;1.9661;163401.984;-0.0023;-0.0057;-0.0224;9.7488;0.6637;12142769.41;2909298.048;9233471.36;1343867.008;;;
COGN3;30/06/2020;6;2020;COGN;Cyclic consumption;Miscellaneous;COGNA;36086566.91;7231374.848;36086566.91;3209562.88;COGN3;37;1876610;1372519.936;-454738;-10.6242;17845998.29;6445720;-641788;36086566.91;2.2531;-90833.056;-0.036;-0.0705;-0.342;9.5097;0.7122;12710467.58;3712153.984;8998313.6;1066839.008;;;
COGN3;30/09/2020;9;2020;COGN;Cyclic consumption;Miscellaneous;COGNA;36080848.9;8369934.848;36080848.9;4316979.2;COGN3;38;1876610;1256140.032;-1292036;-1.8413;17191169.66;6186104;-1954210;36080848.9;1.9388;-111271.968;-0.1137;-0.2089;-1.0414;9.1608;0.7209;12393110.02;5241975.04;7151134.976;1046511.008;;;
COGN3;31/12/2020;12;2020;COGN;Cyclic consumption;Miscellaneous;COGNA;30783787.01;9272018.944;30783787.01;5261918.208;COGN3;39;1876610;1013016.064;-4019941;-2.1113;13209082.5;5269144;-5805835;30783787.01;1.7621;-576508.864;-0.4395;-0.7629;-3.0938;7.0388;0.7763;10253660.93;4181782.016;6071878.912;809691.008;;;
COGN3;31/03/2021;3;2021;COGN;Cyclic consumption;Miscellaneous;COGNA;29801908.22;8397074.944;29801908.22;9627525.12;COGN3;40;1876610;1105480.96;-90975;0.9774;13127551.87;4747157;-5857690;29801908.22;0.8722;237487.008;-0.4462;-0.0192;-3.1214;6.9954;0.7288;9567563.008;3480230.016;6087332.992;838271.008;;;
COGN3;30/06/2021;6;2021;COGN;Cyclic consumption;Miscellaneous;COGNA;29628229.63;8303009.792;29628229.63;4388835.84;COGN3;41;1876610;1152558.976;-92943;-0.0216;13047051.39;4527196;-5495895;29628229.63;1.8918;218312.008;-0.4212;-0.0205;-2.9286;6.9525;0.7374;9620723.968;3398903.04;6221820.928;846020;;;
COGN3;30/09/2021;9;2021;COGN;Cyclic consumption;Miscellaneous;COGNA;28898619.39;7843675.136;28898619.39;5095707.136;COGN3;42;1876610;1022436.992;-370222;-2.9833;12678986.18;4293493;-4574081;28898619.39;1.5393;-96788.976;-0.3608;-0.0862;-2.4374;6.7563;0.7268;9215439.872;3168249.984;6047189.888;761813.024;;;
NTCO3;30/09/2019;9;2019;NTCO;non-cyclical consumption;Personal use and cleaning products;GRUPO NATURA;1.104;1.104;1.104;1.004;NTCO3;1;1379040;0;0;0;0.1;0;0;1.104;1.0996;0;0;0;0;0;0;0;1.104;-1.104;0;;;
NTCO3;31/12/2019;12;2019;NTCO;non-cyclical consumption;Personal use and cleaning products;GRUPO NATURA;21184512;9430056.96;21184512;7518423.04;NTCO3;2;1379040;14444690.43;155467;0;3362344.96;14444690;155467;21184512;1.2543;1610074.368;0.0462;0.0108;0.1127;2.4382;3.208;10786373.89;5539427.072;5246946.816;1430550.016;;;
NTCO3;31/03/2020;3;2020;NTCO;non-cyclical consumption;Personal use and cleaning products;GRUPO NATURA;56058740.74;13860739.07;56058740.74;11533584.38;NTCO3;3;1379040;7517993.984;-820797;-6.2796;20266098.1;21962684;-665330;56058740.74;1.2018;73990.912;-0.0328;-0.0374;-0.4825;14.6958;0.954;19333067.78;4566302.976;14766764.8;4040678.912;;;
NTCO3;30/06/2020;6;2020;NTCO;non-cyclical consumption;Personal use and cleaning products;GRUPO NATURA;61092921.34;17064523.78;61092921.34;12863889.41;NTCO3;4;1379040;6987180.032;-388499;0.5267;23245605.81;28949864;-1053829;61092921.34;1.3265;102321.152;-0.0453;-0.0134;-0.7642;16.8564;0.889;20666099.97;7390319.872;13275780.1;4481347.072;;;
NTCO3;30/09/2020;9;2020;NTCO;non-cyclical consumption;Personal use and cleaning products;GRUPO NATURA;64320626.69;19099330.56;64320626.69;16717347.84;NTCO3;5;1379040;10419529.73;381706;1.9825;24600513.99;39369394;-672123;64320626.69;1.1425;994509.824;-0.0273;0.0097;-0.4874;17.8389;0.834;20518036.99;7950843.136;12567193.86;5135768.064;;;
NTCO3;31/12/2020;12;2020;NTCO;non-cyclical consumption;Personal use and cleaning products;GRUPO NATURA;60917596.16;18734819.33;60917596.16;16159586.3;NTCO3;6;1379040;11997275.14;177394;-0.5353;27364326.33;36921979;-650196;60917596.16;1.1594;862658.304;-0.0238;0.0048;-0.4715;19.843;0.5051;13822912.51;8342319.872;5480592.64;4544269.824;;;
NTCO3;31/03/2021;3;2021;NTCO;non-cyclical consumption;Personal use and cleaning products;GRUPO NATURA;61818155.01;17739096.06;61818155.01;15006148.61;NTCO3;7;1379040;9455073.28;-155169;-1.8747;28691335.32;38859058;15432;61818155.01;1.1821;497474.944;0.0005;-0.004;0.0112;20.8053;0.4883;14010890.75;6576060.16;7434830.592;5342723.072;;;
NTCO3;30/06/2021;6;2021;NTCO;non-cyclical consumption;Personal use and cleaning products;GRUPO NATURA;58602504.19;19347507.2;58602504.19;14471148.54;NTCO3;8;1379040;9517165.568;234844;2.5135;26310979.54;41389044;638775;58602504.19;1.337;337157.12;0.0243;0.0057;0.4632;19.0792;0.5375;14142358.02;7989431.04;6152926.976;5243322.88;;;
NTCO3;30/09/2021;9;2021;NTCO;non-cyclical consumption;Personal use and cleaning products;GRUPO NATURA;58635276.29;17080431.62;58635276.29;12747056.13;NTCO3;9;1379040;9549224.96;272869;0.1619;27849889.62;40518739;529938;58635276.29;1.34;377361.792;0.019;0.0067;0.3843;20.1951;0.4558;12693820.67;5358947.072;7334873.6;5947953.152;;;
LWSA3;31/03/2019;3;2019;LWSA;Information Technology;Programs and Services;LOCAWEB;400220.992;143023.008;400220.992;193407.008;LWSA3;1;589582;84587;1426;0;63074;84587;1426;400220.992;0.7395;10118;0.0226;0.0169;0.0024;0.107;2.9332;185010;47677;137333;0;;;
LWSA3;30/06/2019;6;2019;LWSA;Information Technology;Programs and Services;LOCAWEB;456128.992;137923.008;456128.992;223946;LWSA3;2;589582;94026;3727;1.6136;75268;178613;5153;456128.992;0.6159;9479;0.0685;0.0209;0.0087;0.1277;2.405;181022;19631;161391;0;;;
LWSA3;30/09/2019;9;2019;LWSA;Information Technology;Programs and Services;LOCAWEB;509384;175896.992;509384;249616;LWSA3;3;589582;101929;5981;0.6048;83366;280542;11134;509384;0.7047;13226;0.1336;0.0213;0.0189;0.1414;2.3793;198349.992;28543;169806.992;0;;;
LWSA3;31/12/2019;12;2019;LWSA;Information Technology;Programs and Services;LOCAWEB;514012.992;176220;514012.992;237942;LWSA3;4;589582;105174.992;6937;0.1598;88333;385717;18071;514012.992;0.7406;13907.992;0.2046;0.018;0.0307;0.1498;2.1139;186731;32866;153865;0;;;
LWSA3;31/03/2020;3;2020;LWSA;Information Technology;Programs and Services;LOCAWEB;1086096;751929.024;1086096;275831.008;LWSA3;5;589582;104532;-2271;-1.3274;634478.976;405662;14374;1086096;2.726;984;0.0227;-0.0056;0.0244;1.0762;0.3081;195460;555101.992;-359641.992;0;;;
LWSA3;30/06/2020;6;2020;LWSA;Information Technology;Programs and Services;LOCAWEB;1184807.936;848444.992;1184807.936;370575.008;LWSA3;6;589582;117302;5242;3.3082;644643.008;428938;15889;1184807.936;2.2895;14316;0.0246;0.0122;0.0269;1.0934;0.3045;196268;563027;-366759;0;;;
LWSA3;30/09/2020;9;2020;LWSA;Information Technology;Programs and Services;LOCAWEB;1217939.968;865737.984;1217939.968;407278.016;LWSA3;7;589582;126226;7810;0.4899;657060.992;453235;17718;1217939.968;2.1257;16873;0.027;0.0172;0.0301;1.1145;0.258;169514;544567.016;-375053.016;0;;;
LWSA3;31/12/2020;12;2020;LWSA;Information Technology;Programs and Services;LOCAWEB;1452364.032;807494.976;1452364.032;450632;LWSA3;8;589582;140149.984;8959;0.1471;673972.992;488210;19740;1452364.032;1.7919;11103.992;0.0293;0.0184;0.0335;1.1431;0.2286;154103;425596;-271493;0;;;
LWSA3;31/03/2021;3;2021;LWSA;Information Technology;Programs and Services;LOCAWEB;3897423.872;2862182.912;3897423.872;513764;LWSA3;9;589582;160918;-8377;-1.935;2942115.072;544596;13634;3897423.872;5.571;-757;0.0046;-0.0154;0.0231;4.9902;0.0471;138584;2408930.992;-2270346.992;0;;;
LWSA3;30/06/2021;6;2021;LWSA;Information Technology;Programs and Services;LOCAWEB;4034576.896;2353440;4034576.896;518096;LWSA3;10;589582;184286;3576;1.4269;2957246.976;611580;11968;4034576.896;4.5425;16093;0.004;0.0058;0.0203;5.0158;0.0424;125342;1893274.952;-1767932.952;0;;;
LWSA3;30/09/2021;9;2021;LWSA;Information Technology;Programs and Services;LOCAWEB;4202075.904;2284687.872;4202075.904;597395.008;LWSA3;11;589582;209136.992;-3736;-2.0447;2950561.024;694491;422;4202075.904;3.8244;5067;0.0001;-0.0054;0.0007;5.0045;0.0365;107759;1803643.056;-1695884.056;0;;;
TIMS3;31/03/2019;3;2019;TIMS;communications;Telecommunications;TIM;36279758.85;6537300.992;36279758.85;6474549.248;TIMS3;1;2420800;4190825.984;213721;0;19597156.35;4190826;213721;36279758.85;1.0097;560144.096;0.0109;0.051;0.0883;8.0953;0.1308;2562429.056;1646529.984;915899.072;319088;;;
TIMS3;30/06/2019;6;2019;TIMS;communications;Telecommunications;TIM;37905719.3;5948523.008;37905719.3;5617332.224;TIMS3;2;2420800;4262742.016;2033727;8.5158;21630994.43;8453568;2247448;37905719.3;1.059;686011.008;0.1039;0.2406;0.9284;8.9355;0.1095;2368120.96;1153397.024;1214723.936;326222.992;;;
TIMS3;30/09/2019;9;2019;TIMS;communications;Telecommunications;TIM;38659063.81;6629692.928;38659063.81;7258613.248;TIMS3;3;2420800;4337062.912;744774;-0.6338;21596534.78;12790631;2992222;38659063.81;0.9134;844548.896;0.1386;0.0582;1.236;8.9212;0.1034;2233790.976;1654072;579718.976;322250;;;
TIMS3;31/12/2019;12;2019;TIMS;communications;Telecommunications;TIM;39857184.77;8418034.176;39857184.77;8135118.848;TIMS3;4;2420800;4586563.072;867940;0.1654;22058807.3;17377194;3860162;39857184.77;1.0348;1173365.76;0.175;0.0499;1.5946;9.1122;0.092;2029088;2926359.872;-897271.872;306353;;;
TIMS3;31/03/2020;3;2020;TIMS;communications;Telecommunications;TIM;38988451.84;7130002.944;38988451.84;5936956.928;TIMS3;5;2420800;4215308.032;172742;-0.801;22233747.46;17401676;3819183;38988451.84;1.201;615133.088;0.1718;0.0099;1.5777;9.1845;0.1107;2461337.984;1595444.944;865893.04;424388;;;
TIMS3;30/06/2020;6;2020;TIMS;communications;Telecommunications;TIM;39333703.68;8309415.936;39333703.68;6225482.24;TIMS3;6;2420800;3987106.048;267488;0.5485;22501249.02;17126040;2052944;39333703.68;1.3347;717336.96;0.0912;0.0156;0.848;9.295;0.1373;3088449.024;3300624.048;-212175.024;344013.984;;;
TIMS3;30/09/2020;9;2020;TIMS;communications;Telecommunications;TIM;39790080;9601207.296;39790080;6670340.096;TIMS3;7;2420800;4387368.96;390038;0.4582;23249227.78;17176346;1698208;39790080;1.4394;790769.856;0.073;0.0227;0.7015;9.6039;0.1116;2593860.992;3637722.112;-1043861.12;332701;;;
TIMS3;31/12/2020;12;2020;TIMS;communications;Telecommunications;TIM;41654415.36;10411555.84;41654415.36;8301956.096;TIMS3;8;2420800;4678029.312;1013422;1.5983;23182743.55;17267812;1843690;41654415.36;1.2541;1048662.624;0.0795;0.0587;0.7616;9.5765;0.1012;2345031.936;4645728.896;-2300696.96;375429;;;
TIMS3;31/03/2021;3;2021;TIMS;communications;Telecommunications;TIM;41116966.91;10047708.16;41116966.91;7903157.248;TIMS3;9;2420800;4339763.2;276889;-0.7268;23463622.66;17392268;1947837;41116966.91;1.2714;662989.088;0.083;0.0159;0.8046;9.6925;0.1085;2545281.952;4318516.864;-1773234.912;411563;;;
TIMS3;30/06/2021;6;2021;TIMS;communications;Telecommunications;TIM;43857784.83;12709264.38;43857784.83;7608660.992;TIMS3;10;2420800;4407000.064;672217;1.4277;23774459.9;17812162;2352566;43857784.83;1.6704;757134.08;0.099;0.0377;0.9718;9.8209;0.1778;4226221.056;7124668.928;-2898447.872;315746.008;;;
