company;date;date_month;date_year;code2;setor;subsetor;name;Ativo Total;Ativo Circulante;Passivo Total;Passivo Circulante;code;freq;shares;net_revenue;net_profit;growth_profit;net_equity;net_revenue_12;net_profit_12m;ativo;cl;ebit;roe;net_margin;eps;bvps;d/e;divida_bruta;disponibilidades;divida_liquida;Estoque;carteira de credito;depositos;receita de servi
MAPT4;31/03/2014;3;2014;MAPT;financial;Others;CIA MARCOPOLO;773;0;773;50;MAPT4;12;9189;0;-74;-0.15625;-4624;0;-138;773;0.00000;-73;0.03;0;-0.02;-0.5;0.00000;0;0;0;0;;;
MAPT4;30/06/2014;6;2014;MAPT;financial;Others;CIA MARCOPOLO;773;0;773;21;MAPT4;13;9189;0;0;1.00000;-4660;0;-138;773;0.00000;0;0.03;0;-0.02;-0.51;0.00000;0;0;0;0;;;
MAPT4;30/09/2014;9;2014;MAPT;financial;Others;CIA MARCOPOLO;773;0;773;12;MAPT4;14;9189;0;-15;0.00000;-4675;0;-153;773;0.00000;-14;0.03;0;-0.02;-0.51;0.00000;0;0;0;0;;;
MAPT4;31/12/2014;12;2014;MAPT;financial;Others;CIA MARCOPOLO;773;0;773;4;MAPT4;15;9189;0;-49;-2.26667;-4688;0;-138;773;0.00000;-45;0.03;0;-0.02;-0.51;0.00000;0;0;0;0;;;
MAPT3;31/03/2014;3;2014;MAPT;financial;Others;CIA MARCOPOLO;773;0;773;50;MAPT3;12;9189;0;-74;-0.15625;-4624;0;-138;773;0.00000;-73;0.03;0;-0.02;-0.5;0.00000;0;0;0;0;;;
MAPT3;30/06/2014;6;2014;MAPT;financial;Others;CIA MARCOPOLO;773;0;773;21;MAPT3;13;9189;0;0;1.00000;-4660;0;-138;773;0.00000;0;0.03;0;-0.02;-0.51;0.00000;0;0;0;0;;;
MAPT3;30/09/2014;9;2014;MAPT;financial;Others;CIA MARCOPOLO;773;0;773;12;MAPT3;14;9189;0;-15;0.00000;-4675;0;-153;773;0.00000;-14;0.03;0;-0.02;-0.51;0.00000;0;0;0;0;;;
MAPT3;31/12/2014;12;2014;MAPT;financial;Others;CIA MARCOPOLO;773;0;773;4;MAPT3;15;9189;0;-49;-2.26667;-4688;0;-138;773;0.00000;-45;0.03;0;-0.02;-0.51;0.00000;0;0;0;0;;;
AGRO3;31/03/2014;3;2014;AGRO;non-cyclical consumption;Agriculture;BRASILAGRO;809969.024;234066;809969.024;160368.992;AGRO3;12;58227;36166;-2361;0.00000;581769.984;192466;13805;809969.024;1.46000;-1327;0.02;-0.01;0.24;9.99;0.20000;119019;56934;62085;31512;;;
AGRO3;30/06/2014;6;2014;AGRO;non-cyclical consumption;Agriculture;BRASILAGRO;828382.016;238087.008;828382.016;179544.992;AGRO3;13;58227;75623;-7932;-2.35959;583905.984;152208;-13362;828382.016;1.33000;-19751;-0.02;-0.05;-0.23;10.03;0.21000;120162;108277;11885;40210;;;
AGRO3;30/09/2014;9;2014;AGRO;non-cyclical consumption;Agriculture;BRASILAGRO;790380.032;188584.992;790380.032;138868;AGRO3;14;58227;56510;1582;1.19945;592929.024;168299;-8711;790380.032;1.36000;30;-0.01;0.01;-0.15;10.18;0.15000;91360;64496;26864;40566;;;
AGRO3;31/12/2014;12;2014;AGRO;non-cyclical consumption;Agriculture;BRASILAGRO;807651.968;189752;807651.968;146612.992;AGRO3;15;58227;0;0;-1.00000;599918.976;168299;-8711;807651.968;1.29000;0;-0.01;0;-0.15;10.3;0.21000;123260;40244;83016;18586;;;
ADHM3;31/03/2014;3;2014;ADHM;non-cyclical consumption;Personal use and cleaning products;ADVANCED-DH;7536;3078;7536;14711;ADHM3;20;81360;0;-1305;0.87920;-10768;0;-19437;7536;0.21000;-1267;1.81;0;-0.24;-0.13;0.00000;0;1269;-1269;0;;;
ADHM3;30/06/2014;6;2014;ADHM;non-cyclical consumption;Personal use and cleaning products;ADVANCED-DH;5272;660;5272;13262;ADHM3;21;81360;0;-831;0.36322;-11599;0;-20268;5272;0.05000;-1014;1.75;0;-0.25;-0.14;0.00000;0;113;-113;0;;;
ADHM3;30/09/2014;9;2014;ADHM;non-cyclical consumption;Personal use and cleaning products;ADVANCED-DH;5133;631;5133;15116;ADHM3;22;81360;0;-2008;-1.41637;-13607;0;-14947;5133;0.04000;-443;1.1;0;-0.18;-0.17;0.00000;0;42;-42;0;;;
ADHM3;31/12/2014;12;2014;ADHM;non-cyclical consumption;Personal use and cleaning products;ADVANCED-DH;1845;632;1845;17619;ADHM3;23;81360;0;-7179;-2.57520;-20788;0;-11323;1845;0.04000;-344;0.54;0;-0.14;-0.26;0.00000;0;69;-69;0;;;
PTNT4;31/03/2014;3;2014;PTNT;Cyclic consumption;Clothing and footwear fabrics;PETTENATI;350265.248;173986.784;350265.248;132811.648;PTNT4;10;48047;108850.848;5046;2.51189;123156.455;365585;8024;350265.248;1.31000;4297.794;0.07;0.01;0.17;2.56;0.96000;118770.512;34974.128;83796.384;59821.144;;;
PTNT4;30/06/2014;6;2014;PTNT;Cyclic consumption;Clothing and footwear fabrics;PETTENATI;329675.264;152491.776;329675.264;110242.072;PTNT4;11;48047;102758.408;2594;-0.48585;121238.807;378336;9220;329675.264;1.38000;1789.492;0.08;0.01;0.19;2.52;0.88000;106395.232;26092.252;80302.98;56155.292;;;
PTNT4;30/09/2014;9;2014;PTNT;Cyclic consumption;Clothing and footwear fabrics;PETTENATI;355328.8;170483.184;355328.8;117690.592;PTNT4;12;48047;91738.056;-486;-1.18745;123267.086;385426;8590;355328.8;1.45000;-1339.666;0.07;0;0.18;2.57;1.04000;127767.824;41535.212;86232.612;62303.144;;;
PTNT4;31/12/2014;12;2014;PTNT;Cyclic consumption;Clothing and footwear fabrics;PETTENATI;365290.72;168258.336;365290.72;113587.888;PTNT4;13;48047;90103.632;1039;3.13615;124564.786;393451;8192;365290.72;1.48000;1043.191;0.07;0;0.17;2.59;1.16000;144113.924;34122.648;109991.276;67665.104;;;
PTNT3;31/03/2014;3;2014;PTNT;Cyclic consumption;Clothing and footwear fabrics;PETTENATI;350265.248;173986.784;350265.248;132811.648;PTNT3;10;48047;108850.848;5046;2.51189;123156.455;365585;8024;350265.248;1.31000;4297.794;0.07;0.01;0.17;2.56;0.96000;118770.512;34974.128;83796.384;59821.144;;;
PTNT3;30/06/2014;6;2014;PTNT;Cyclic consumption;Clothing and footwear fabrics;PETTENATI;329675.264;152491.776;329675.264;110242.072;PTNT3;11;48047;102758.408;2594;-0.48585;121238.807;378336;9220;329675.264;1.38000;1789.492;0.08;0.01;0.19;2.52;0.88000;106395.232;26092.252;80302.98;56155.292;;;
PTNT3;30/09/2014;9;2014;PTNT;Cyclic consumption;Clothing and footwear fabrics;PETTENATI;355328.8;170483.184;355328.8;117690.592;PTNT3;12;48047;91738.056;-486;-1.18745;123267.086;385426;8590;355328.8;1.45000;-1339.666;0.07;0;0.18;2.57;1.04000;127767.824;41535.212;86232.612;62303.144;;;
PTNT3;31/12/2014;12;2014;PTNT;Cyclic consumption;Clothing and footwear fabrics;PETTENATI;365290.72;168258.336;365290.72;113587.888;PTNT3;13;48047;90103.632;1039;3.13615;124564.786;393451;8192;365290.72;1.48000;1043.191;0.07;0;0.17;2.59;1.16000;144113.924;34122.648;109991.276;67665.104;;;
INEP4;31/03/2014;3;2014;INEP;Bens industriais;Machines and equipment;INEPAR S/A;3207606.016;1259901.952;3207606.016;2012807.936;INEP4;12;103028;212742;-64290;-0.28091;47839;967717;-223676;3207606.016;0.63000;-67658;-4.68;-0.07;-2.17;0.46;27.57000;1318732.992;57379;1261353.992;410080;;;
INEP4;30/06/2014;6;2014;INEP;Bens industriais;Machines and equipment;INEPAR S/A;3132513.024;1232361.984;3132513.024;2296816.896;INEP4;13;103028;247348.992;-131606;-1.04707;-82205;899110;-298428;3132513.024;0.54000;-26924;3.63;-0.15;-2.9;-0.8;-15.21000;1249929.024;51810;1198119.024;405019.008;;;
INEP4;30/09/2014;9;2014;INEP;Bens industriais;Machines and equipment;INEPAR S/A;2924411.904;873337.024;2924411.904;2569310.976;INEP4;14;103028;17408;-195825;-0.48796;-525999.008;738091;-441912;2924411.904;0.34000;-140991;0.84;-0.27;-4.29;-5.11;-2.78000;1463689.968;13325;1450364.968;388952.992;;;
INEP4;31/12/2014;12;2014;INEP;Bens industriais;Machines and equipment;INEPAR S/A;2670503.936;663033.984;2670503.936;3063342.08;INEP4;15;103028;141832.016;-375499;-0.91752;-1097330.944;619331;-767220;2670503.936;0.22000;-433411.992;0.7;-0.61;-7.45;-10.65;-1.56000;1713310.968;4833;1708477.968;375580.992;;;
INEP3;31/03/2014;3;2014;INEP;Bens industriais;Machines and equipment;INEPAR S/A;3207606.016;1259901.952;3207606.016;2012807.936;INEP3;12;103028;212742;-64290;-0.28091;47839;967717;-223676;3207606.016;0.63000;-67658;-4.68;-0.07;-2.17;0.46;27.57000;1318732.992;57379;1261353.992;410080;;;
INEP3;30/06/2014;6;2014;INEP;Bens industriais;Machines and equipment;INEPAR S/A;3132513.024;1232361.984;3132513.024;2296816.896;INEP3;13;103028;247348.992;-131606;-1.04707;-82205;899110;-298428;3132513.024;0.54000;-26924;3.63;-0.15;-2.9;-0.8;-15.21000;1249929.024;51810;1198119.024;405019.008;;;
INEP3;30/09/2014;9;2014;INEP;Bens industriais;Machines and equipment;INEPAR S/A;2924411.904;873337.024;2924411.904;2569310.976;INEP3;14;103028;17408;-195825;-0.48796;-525999.008;738091;-441912;2924411.904;0.34000;-140991;0.84;-0.27;-4.29;-5.11;-2.78000;1463689.968;13325;1450364.968;388952.992;;;
INEP3;31/12/2014;12;2014;INEP;Bens industriais;Machines and equipment;INEPAR S/A;2670503.936;663033.984;2670503.936;3063342.08;INEP3;15;103028;141832.016;-375499;-0.91752;-1097330.944;619331;-767220;2670503.936;0.22000;-433411.992;0.7;-0.61;-7.45;-10.65;-1.56000;1713310.968;4833;1708477.968;375580.992;;;
AHEB3;31/03/2014;3;2014;AHEB;Cyclic consumption;Travel and leisure;PARQUE ANHEMBI;303284.992;51657;303284.992;96014;AHEB3;13;4574;27045;-11490;-1.69869;71824;173236;-558;303284.992;0.54000;-10731;-0.01;-0.07;-0.12;15.7;0.00000;0;26674;-26674;184;;;
AHEB3;30/06/2014;6;2014;AHEB;Cyclic consumption;Travel and leisure;PARQUE ANHEMBI;290748.992;39964;290748.992;86523;AHEB3;14;5179;35369;-3683;0.67946;69071;170566;476;290748.992;0.46000;-3446;0.01;-0.02;0.09;13.34;0.00000;0;14655;-14655;268;;;
AHEB3;30/09/2014;9;2014;AHEB;Cyclic consumption;Travel and leisure;PARQUE ANHEMBI;299964;49407;299964;91115;AHEB3;15;5179;46648;3785;2.02770;72856;184063;5057;299964;0.54000;5167;0.07;0.02;0.98;14.07;0.00000;0;25433;-25433;531;;;
AHEB3;31/12/2014;12;2014;AHEB;Cyclic consumption;Travel and leisure;PARQUE ANHEMBI;311775.008;65035;311775.008;83221;AHEB3;16;5179;86524;16532;3.36777;88459;195586;5144;311775.008;0.78000;22518;0.06;0.08;0.99;17.08;0.00000;0;37730;-37730;516;;;
AHEB5;31/03/2014;3;2014;AHEB;Cyclic consumption;Travel and leisure;PARQUE ANHEMBI;303284.992;51657;303284.992;96014;AHEB5;13;4574;27045;-11490;-1.69869;71824;173236;-558;303284.992;0.54000;-10731;-0.01;-0.07;-0.12;15.7;0.00000;0;26674;-26674;184;;;
AHEB5;30/06/2014;6;2014;AHEB;Cyclic consumption;Travel and leisure;PARQUE ANHEMBI;290748.992;39964;290748.992;86523;AHEB5;14;5179;35369;-3683;0.67946;69071;170566;476;290748.992;0.46000;-3446;0.01;-0.02;0.09;13.34;0.00000;0;14655;-14655;268;;;
AHEB5;30/09/2014;9;2014;AHEB;Cyclic consumption;Travel and leisure;PARQUE ANHEMBI;299964;49407;299964;91115;AHEB5;15;5179;46648;3785;2.02770;72856;184063;5057;299964;0.54000;5167;0.07;0.02;0.98;14.07;0.00000;0;25433;-25433;531;;;
AHEB5;31/12/2014;12;2014;AHEB;Cyclic consumption;Travel and leisure;PARQUE ANHEMBI;311775.008;65035;311775.008;83221;AHEB5;16;5179;86524;16532;3.36777;88459;195586;5144;311775.008;0.78000;22518;0.06;0.08;0.99;17.08;0.00000;0;37730;-37730;516;;;
AHEB6;31/03/2014;3;2014;AHEB;Cyclic consumption;Travel and leisure;PARQUE ANHEMBI;303284.992;51657;303284.992;96014;AHEB6;13;4574;27045;-11490;-1.69869;71824;173236;-558;303284.992;0.54000;-10731;-0.01;-0.07;-0.12;15.7;0.00000;0;26674;-26674;184;;;
AHEB6;30/06/2014;6;2014;AHEB;Cyclic consumption;Travel and leisure;PARQUE ANHEMBI;290748.992;39964;290748.992;86523;AHEB6;14;5179;35369;-3683;0.67946;69071;170566;476;290748.992;0.46000;-3446;0.01;-0.02;0.09;13.34;0.00000;0;14655;-14655;268;;;
AHEB6;30/09/2014;9;2014;AHEB;Cyclic consumption;Travel and leisure;PARQUE ANHEMBI;299964;49407;299964;91115;AHEB6;15;5179;46648;3785;2.02770;72856;184063;5057;299964;0.54000;5167;0.07;0.02;0.98;14.07;0.00000;0;25433;-25433;531;;;
AHEB6;31/12/2014;12;2014;AHEB;Cyclic consumption;Travel and leisure;PARQUE ANHEMBI;311775.008;65035;311775.008;83221;AHEB6;16;5179;86524;16532;3.36777;88459;195586;5144;311775.008;0.78000;22518;0.06;0.08;0.99;17.08;0.00000;0;37730;-37730;516;;;
ALSO3;31/03/2014;3;2014;ALSO;financial;real estate exploration;ALIANSCSONAE;4521556.992;447752;4521556.992;203838;ALSO3;12;265773;74340;15126;-0.79724;2245737.024;285354;221770;4521556.992;2.20000;49158;0.1;0.05;0.83;8.45;0.40000;898708.016;397180;501528.016;0;;;
ALSO3;30/06/2014;6;2014;ALSO;financial;real estate exploration;ALIANSCSONAE;4587526.144;422839.008;4587526.144;160706;ALSO3;13;265773;77109;41898;1.76993;2287635.008;296777;151189;4587526.144;2.63000;52695;0.07;0.14;0.57;8.61;0.40000;924718.008;367064;557654.008;0;;;
ALSO3;30/09/2014;9;2014;ALSO;financial;real estate exploration;ALIANSCSONAE;4595862.016;412564;4595862.016;159560.992;ALSO3;14;265773;80651;23821;-0.43145;2311455.936;310396;155447;4595862.016;2.59000;54931;0.07;0.08;0.58;8.7;0.40000;925658.984;356497.984;569161;0;;;
ALSO3;31/12/2014;12;2014;ALSO;financial;real estate exploration;ALIANSCSONAE;4742332.928;397844;4742332.928;187627.008;ALSO3;15;265773;86624;76125;2.19571;2352807.936;318724;156970;4742332.928;2.12000;61254;0.07;0.24;0.59;8.85;0.39000;913833.016;315936;597897.016;0;;;
APER3;31/03/2014;3;2014;APER;financial;pension and insurance;ALPER S.A.;836784;241332.992;836784;103548;APER3;12;7678;54520;8304;-0.88875;515996;253396;82945;836784;2.33000;25923;0.16;0.03;10.8;67.2;0.00000;65;139256;-139191;0;;;
APER3;30/06/2014;6;2014;APER;financial;pension and insurance;ALPER S.A.;804024;177703.008;804024;125827;APER3;13;7678;58456;17004;1.04769;495558.992;311852;99949;804024;1.41000;23426;0.2;0.05;13.02;64.54;0.00000;52;90077;-90025;0;;;
APER3;30/09/2014;9;2014;APER;financial;pension and insurance;ALPER S.A.;785731.968;165472.992;785731.968;126557;APER3;14;7678;58348;12342;-0.27417;500169.984;370200;112291;785731.968;1.31000;3652;0.22;0.03;14.63;65.14;0.00000;58;80835;-80777;0;;;
APER3;31/12/2014;12;2014;APER;financial;pension and insurance;ALPER S.A.;725208;126068;725208;112035;APER3;15;7678;55068;-27048;-3.19154;468796.992;226392;10602;725208;1.13000;-56163;0.02;-0.12;1.38;61.06;0.00000;52;62462;-62410;0;;;
BAZA3;31/03/2014;3;2014;BAZA;financial;financial intermediaries;BANCO DA AMAZONIA S.A.;11482240;5395428.864;11482240;7410654.208;BAZA3;11;2964597;111120;9313;-0.85051;1628187.008;335964;126512;11482240;0.73000;;0.08;0.03;0.04;0.55;0.00000;;;;;1257570.048;3393177.904;156556
BAZA3;30/06/2014;6;2014;BAZA;financial;financial intermediaries;BANCO DA AMAZONIA S.A.;11847032.83;5787508.224;11847032.83;7583426.048;BAZA3;12;2964597;96662;50799;4.45463;1676242.944;348673;106309;11847032.83;0.76000;;0.06;0.15;0.04;0.57;0.00000;;;;;1504116.992;3717175.936;140759.008
BAZA3;30/09/2014;9;2014;BAZA;financial;financial intermediaries;BANCO DA AMAZONIA S.A.;11463816.19;4912464.896;11463816.19;7109131.776;BAZA3;13;2964597;97407;-12064;-1.23749;1666077.952;387137;110345;11463816.19;0.69000;;0.07;-0.03;0.04;0.56;0.00000;;;;;1649443.968;3347009.952;127364
BAZA3;31/12/2014;12;2014;BAZA;financial;financial intermediaries;BANCO DA AMAZONIA S.A.;12418434.05;5730271.232;12418434.05;6918786.048;BAZA3;14;2964597;118062.008;138271;12.46146;2693711.872;423251;186319;12418434.05;0.83000;;0.07;0.33;0.06;0.91;0.00000;;;;;1833177.984;3193029.12;148599.008
BMIN3;31/03/2014;3;2014;BMIN;financial;financial intermediaries;BANCO MERCANTIL DE INVESTIMENTOS SA;92382;81199;92382;20392;BMIN3;12;182520;1480;608;-0.20419;57261;5940;2162;92382;3.98000;;0.04;0.1;0.01;0.31;0.00000;;;;;6234;30212;0
BMIN3;30/06/2014;6;2014;BMIN;financial;financial intermediaries;BANCO MERCANTIL DE INVESTIMENTOS SA;86178;75102;86178;15569;BMIN3;13;182520;1578;1028;0.69079;57508;5924;2320;86178;4.82000;;0.04;0.17;0.01;0.32;0.00000;;;;;175;23113;0
BMIN3;30/09/2014;9;2014;BMIN;financial;financial intermediaries;BANCO MERCANTIL DE INVESTIMENTOS SA;83590;65393;83590;12120;BMIN3;14;182520;1887;550;-0.46498;58058;6296;2950;83590;5.40000;;0.05;0.09;0.02;0.32;0.00000;;;;;20549;20370;4
BMIN3;31/12/2014;12;2014;BMIN;financial;financial intermediaries;BANCO MERCANTIL DE INVESTIMENTOS SA;79073;55328;79073;7005;BMIN3;15;182520;2329;1308;1.37818;58563;7274;3494;79073;7.90000;;0.06;0.18;0.02;0.32;0.00000;;;;;37093;14541;13
BMIN4;31/03/2014;3;2014;BMIN;financial;financial intermediaries;BANCO MERCANTIL DE INVESTIMENTOS SA;92382;81199;92382;20392;BMIN4;12;182520;1480;608;-0.20419;57261;5940;2162;92382;3.98000;;0.04;0.1;0.01;0.31;0.00000;;;;;6234;30212;0
BMIN4;30/06/2014;6;2014;BMIN;financial;financial intermediaries;BANCO MERCANTIL DE INVESTIMENTOS SA;86178;75102;86178;15569;BMIN4;13;182520;1578;1028;0.69079;57508;5924;2320;86178;4.82000;;0.04;0.17;0.01;0.32;0.00000;;;;;175;23113;0
BMIN4;30/09/2014;9;2014;BMIN;financial;financial intermediaries;BANCO MERCANTIL DE INVESTIMENTOS SA;83590;65393;83590;12120;BMIN4;14;182520;1887;550;-0.46498;58058;6296;2950;83590;5.40000;;0.05;0.09;0.02;0.32;0.00000;;;;;20549;20370;4
BMIN4;31/12/2014;12;2014;BMIN;financial;financial intermediaries;BANCO MERCANTIL DE INVESTIMENTOS SA;79073;55328;79073;7005;BMIN4;15;182520;2329;1308;1.37818;58563;7274;3494;79073;7.90000;;0.06;0.18;0.02;0.32;0.00000;;;;;37093;14541;13
BNBR3;31/03/2014;3;2014;BNBR;financial;financial intermediaries;BANCO DO NORDESTE;34952720.38;16333119.49;34952720.38;13013292.03;BNBR3;12;86371;347960;146528;1.58728;3033884.928;1249754;529069;34952720.38;1.26000;;0.17;0.12;6.13;35.13;0.00000;;;;;4297357.824;10576155.14;450387.008
BNBR3;30/06/2014;6;2014;BNBR;financial;financial intermediaries;BANCO DO NORDESTE;36407177.22;17593139.2;36407177.22;12251079.68;BNBR3;13;86371;222539.008;179484;0.22491;3214222.08;1234055;486341;36407177.22;1.44000;;0.15;0.15;5.63;37.21;0.00000;;;;;4432138.752;10787422.72;488078.016
BNBR3;30/09/2014;9;2014;BNBR;financial;financial intermediaries;BANCO DO NORDESTE;38060617.73;22545047.55;38060617.73;14685060.1;BNBR3;14;86371;237944;103039;-0.42592;3400014.08;1132554;485685;38060617.73;1.54000;;0.14;0.09;5.62;39.37;0.00000;;;;;4699871.232;11458222.08;456576
BNBR3;31/12/2014;12;2014;BNBR;financial;financial intermediaries;BANCO DO NORDESTE;38204993.54;22630574.08;38204993.54;16431051.78;BNBR3;15;86371;451753.984;318299;2.08911;3367809.024;1260197;747350;38204993.54;1.38000;;0.22;0.25;8.65;38.99;0.00000;;;;;5263250.944;11925426.69;487200
BRGE11;31/03/2014;3;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2598710.016;1480956.032;2598710.016;1013662.976;BRGE11;12;73646;5810;10114;-0.43933;874224;26319;49519;2598710.016;1.46000;-106347;0.06;0.38;0.67;11.87;0.00000;0;1164582.008;-1164582.008;0;;;
BRGE11;30/06/2014;6;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2677652.992;1537819.008;2677652.992;1287566.976;BRGE11;13;73646;5728;5489;-0.45729;882583.04;25080;39392;2677652.992;1.19000;-104343;0.04;0.22;0.53;11.98;0.00000;0;1195081.976;-1195081.976;0;;;
BRGE11;30/09/2014;9;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2863920.128;1713512.96;2863920.128;1204701.952;BRGE11;14;73646;6086;14238;1.59392;899711.04;24301;47880;2863920.128;1.42000;-112263;0.05;0.59;0.65;12.22;0.00000;0;1344850.984;-1344850.984;0;;;
BRGE11;31/12/2014;12;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2861694.976;1683278.976;2861694.976;1163542.016;BRGE11;15;73646;7052;11243;-0.21035;911150.976;24676;41084;2861694.976;1.45000;115020.992;0.05;0.46;0.56;12.37;0.00000;0;1316256.016;-1316256.016;0;;;
BRGE12;31/03/2014;3;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2598710.016;1480956.032;2598710.016;1013662.976;BRGE12;12;73646;5810;10114;-0.43933;874224;26319;49519;2598710.016;1.46000;-106347;0.06;0.38;0.67;11.87;0.00000;0;1164582.008;-1164582.008;0;;;
BRGE12;30/06/2014;6;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2677652.992;1537819.008;2677652.992;1287566.976;BRGE12;13;73646;5728;5489;-0.45729;882583.04;25080;39392;2677652.992;1.19000;-104343;0.04;0.22;0.53;11.98;0.00000;0;1195081.976;-1195081.976;0;;;
BRGE12;30/09/2014;9;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2863920.128;1713512.96;2863920.128;1204701.952;BRGE12;14;73646;6086;14238;1.59392;899711.04;24301;47880;2863920.128;1.42000;-112263;0.05;0.59;0.65;12.22;0.00000;0;1344850.984;-1344850.984;0;;;
BRGE12;31/12/2014;12;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2861694.976;1683278.976;2861694.976;1163542.016;BRGE12;15;73646;7052;11243;-0.21035;911150.976;24676;41084;2861694.976;1.45000;115020.992;0.05;0.46;0.56;12.37;0.00000;0;1316256.016;-1316256.016;0;;;
BRGE3;31/03/2014;3;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2598710.016;1480956.032;2598710.016;1013662.976;BRGE3;12;73646;5810;10114;-0.43933;874224;26319;49519;2598710.016;1.46000;-106347;0.06;0.38;0.67;11.87;0.00000;0;1164582.008;-1164582.008;0;;;
BRGE3;30/06/2014;6;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2677652.992;1537819.008;2677652.992;1287566.976;BRGE3;13;73646;5728;5489;-0.45729;882583.04;25080;39392;2677652.992;1.19000;-104343;0.04;0.22;0.53;11.98;0.00000;0;1195081.976;-1195081.976;0;;;
BRGE3;30/09/2014;9;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2863920.128;1713512.96;2863920.128;1204701.952;BRGE3;14;73646;6086;14238;1.59392;899711.04;24301;47880;2863920.128;1.42000;-112263;0.05;0.59;0.65;12.22;0.00000;0;1344850.984;-1344850.984;0;;;
BRGE3;31/12/2014;12;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2861694.976;1683278.976;2861694.976;1163542.016;BRGE3;15;73646;7052;11243;-0.21035;911150.976;24676;41084;2861694.976;1.45000;115020.992;0.05;0.46;0.56;12.37;0.00000;0;1316256.016;-1316256.016;0;;;
BRGE5;31/03/2014;3;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2598710.016;1480956.032;2598710.016;1013662.976;BRGE5;12;73646;5810;10114;-0.43933;874224;26319;49519;2598710.016;1.46000;-106347;0.06;0.38;0.67;11.87;0.00000;0;1164582.008;-1164582.008;0;;;
BRGE5;30/06/2014;6;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2677652.992;1537819.008;2677652.992;1287566.976;BRGE5;13;73646;5728;5489;-0.45729;882583.04;25080;39392;2677652.992;1.19000;-104343;0.04;0.22;0.53;11.98;0.00000;0;1195081.976;-1195081.976;0;;;
BRGE5;30/09/2014;9;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2863920.128;1713512.96;2863920.128;1204701.952;BRGE5;14;73646;6086;14238;1.59392;899711.04;24301;47880;2863920.128;1.42000;-112263;0.05;0.59;0.65;12.22;0.00000;0;1344850.984;-1344850.984;0;;;
BRGE5;31/12/2014;12;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2861694.976;1683278.976;2861694.976;1163542.016;BRGE5;15;73646;7052;11243;-0.21035;911150.976;24676;41084;2861694.976;1.45000;115020.992;0.05;0.46;0.56;12.37;0.00000;0;1316256.016;-1316256.016;0;;;
BRGE6;31/03/2014;3;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2598710.016;1480956.032;2598710.016;1013662.976;BRGE6;12;73646;5810;10114;-0.43933;874224;26319;49519;2598710.016;1.46000;-106347;0.06;0.38;0.67;11.87;0.00000;0;1164582.008;-1164582.008;0;;;
BRGE6;30/06/2014;6;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2677652.992;1537819.008;2677652.992;1287566.976;BRGE6;13;73646;5728;5489;-0.45729;882583.04;25080;39392;2677652.992;1.19000;-104343;0.04;0.22;0.53;11.98;0.00000;0;1195081.976;-1195081.976;0;;;
BRGE6;30/09/2014;9;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2863920.128;1713512.96;2863920.128;1204701.952;BRGE6;14;73646;6086;14238;1.59392;899711.04;24301;47880;2863920.128;1.42000;-112263;0.05;0.59;0.65;12.22;0.00000;0;1344850.984;-1344850.984;0;;;
BRGE6;31/12/2014;12;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2861694.976;1683278.976;2861694.976;1163542.016;BRGE6;15;73646;7052;11243;-0.21035;911150.976;24676;41084;2861694.976;1.45000;115020.992;0.05;0.46;0.56;12.37;0.00000;0;1316256.016;-1316256.016;0;;;
BRGE8;31/03/2014;3;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2598710.016;1480956.032;2598710.016;1013662.976;BRGE8;12;73646;5810;10114;-0.43933;874224;26319;49519;2598710.016;1.46000;-106347;0.06;0.38;0.67;11.87;0.00000;0;1164582.008;-1164582.008;0;;;
BRGE8;30/06/2014;6;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2677652.992;1537819.008;2677652.992;1287566.976;BRGE8;13;73646;5728;5489;-0.45729;882583.04;25080;39392;2677652.992;1.19000;-104343;0.04;0.22;0.53;11.98;0.00000;0;1195081.976;-1195081.976;0;;;
BRGE8;30/09/2014;9;2014;BRGE;financial;pension and insurance;CONSORCIO ALFA;2863920.128;1713512.96;2863920.128;1204701.952;BRGE8;14;73646;6086;14238;1.59392;899711.04;24301;47880;2863920.128;1.42000;-112263;0.05;0.59;0.65;12.22;0.00000;0;1344850.984;-1344850.984;0;;;
